"","game_id","season","type","date","time","home","win","overtimes","team","pts","players","opp","opp_pts","opp_players"
"217","201801020PHO",1718,"Regular","2018-01-02","9:00p",0,0,"","Atlanta Hawks",103,10,"Phoenix Suns",104,9
"218","201801050POR",1718,"Regular","2018-01-05","10:00p",0,0,"","Atlanta Hawks",89,13,"Portland Trail Blazers",110,11
"219","201801070LAL",1718,"Regular","2018-01-07","9:30p",0,0,"","Atlanta Hawks",113,13,"Los Angeles Lakers",132,13
"220","201801080LAC",1718,"Regular","2018-01-08","10:30p",0,0,"","Atlanta Hawks",107,12,"Los Angeles Clippers",108,9
"221","201801100DEN",1718,"Regular","2018-01-10","9:00p",0,1,"","Atlanta Hawks",110,13,"Denver Nuggets",97,11
"222","201801120ATL",1718,"Regular","2018-01-12","7:30p",1,0,"","Atlanta Hawks",105,11,"Brooklyn Nets",110,11
"223","201801150ATL",1718,"Regular","2018-01-15","3:00p",1,1,"","Atlanta Hawks",102,11,"San Antonio Spurs",99,13
"224","201801170ATL",1718,"Regular","2018-01-17","7:30p",1,1,"","Atlanta Hawks",94,11,"New Orleans Pelicans",93,9
"225","201801200ATL",1718,"Regular","2018-01-20","5:00p",1,0,"","Atlanta Hawks",97,13,"Chicago Bulls",113,11
"226","201801220ATL",1718,"Regular","2018-01-22","7:30p",1,1,"","Atlanta Hawks",104,13,"Utah Jazz",90,11
"227","201801240ATL",1718,"Regular","2018-01-24","7:30p",1,0,"","Atlanta Hawks",93,13,"Toronto Raptors",108,13
"228","201801260CHO",1718,"Regular","2018-01-26","7:00p",0,0,"","Atlanta Hawks",110,11,"Charlotte Hornets",121,10
"229","201801270ATL",1718,"Regular","2018-01-27","7:30p",1,0,"","Atlanta Hawks",104,13,"Washington Wizards",129,12
"230","201801290ATL",1718,"Regular","2018-01-29","7:30p",1,1,"","Atlanta Hawks",105,11,"Minnesota Timberwolves",100,10
"231","201801310ATL",1718,"Regular","2018-01-31","7:30p",1,0,"","Atlanta Hawks",110,13,"Charlotte Hornets",123,12
"232","201802020BOS",1718,"Regular","2018-02-02","7:30p",0,0,"","Atlanta Hawks",110,13,"Boston Celtics",119,12
"233","201802040NYK",1718,"Regular","2018-02-04","12:00p",0,1,"","Atlanta Hawks",99,10,"New York Knicks",96,11
"234","201802060ATL",1718,"Regular","2018-02-06","7:30p",1,1,"","Atlanta Hawks",108,12,"Memphis Grizzlies",82,11
"235","201802080ORL",1718,"Regular","2018-02-08","7:00p",0,0,"","Atlanta Hawks",98,11,"Orlando Magic",100,10
"236","201802090ATL",1718,"Regular","2018-02-09","7:30p",1,0,"","Atlanta Hawks",107,11,"Cleveland Cavaliers",123,11
"237","201802110ATL",1718,"Regular","2018-02-11","3:30p",1,1,"","Atlanta Hawks",118,10,"Detroit Pistons",115,10
"238","201802130MIL",1718,"Regular","2018-02-13","8:00p",0,0,"","Atlanta Hawks",92,11,"Milwaukee Bucks",97,10
"239","201802140DET",1718,"Regular","2018-02-14","7:00p",0,0,"","Atlanta Hawks",98,11,"Detroit Pistons",104,9
"240","201802230IND",1718,"Regular","2018-02-23","7:00p",0,0,"","Atlanta Hawks",93,11,"Indiana Pacers",116,12
"241","201802260ATL",1718,"Regular","2018-02-26","7:30p",1,0,"","Atlanta Hawks",104,11,"Los Angeles Lakers",123,11
"242","201802280ATL",1718,"Regular","2018-02-28","7:30p",1,1,"","Atlanta Hawks",107,11,"Indiana Pacers",102,9
"243","201803020ATL",1718,"Regular","2018-03-02","7:30p",1,0,"","Atlanta Hawks",109,11,"Golden State Warriors",114,12
"244","201803040ATL",1718,"Regular","2018-03-04","3:30p",1,1,"","Atlanta Hawks",113,11,"Phoenix Suns",112,10
"245","201803060TOR",1718,"Regular","2018-03-06","7:00p",0,0,"","Atlanta Hawks",90,11,"Toronto Raptors",106,13
"246","201803090IND",1718,"Regular","2018-03-09","7:00p",0,0,"","Atlanta Hawks",87,12,"Indiana Pacers",112,12
"247","201803110ATL",1718,"Regular","2018-03-11","3:30p",1,0,"","Atlanta Hawks",122,12,"Chicago Bulls",129,11
"248","201803130ATL",1718,"Regular","2018-03-13","7:30p",1,0,"","Atlanta Hawks",107,10,"Oklahoma City Thunder",119,13
"249","201803150ATL",1718,"Regular","2018-03-15","7:30p",1,0,"","Atlanta Hawks",117,10,"Charlotte Hornets",129,12
"250","201803170MIL",1718,"Regular","2018-03-17","6:00p",0,0,"","Atlanta Hawks",117,11,"Milwaukee Bucks",122,10
"251","201803200UTA",1718,"Regular","2018-03-20","9:00p",0,1,"","Atlanta Hawks",99,10,"Utah Jazz",94,9
"252","201803220SAC",1718,"Regular","2018-03-22","10:00p",0,0,"","Atlanta Hawks",90,11,"Sacramento Kings",105,10
"253","201803230GSW",1718,"Regular","2018-03-23","10:30p",0,0,"","Atlanta Hawks",94,10,"Golden State Warriors",106,11
"254","201803250HOU",1718,"Regular","2018-03-25","8:00p",0,0,"","Atlanta Hawks",99,10,"Houston Rockets",118,11
"255","201803280MIN",1718,"Regular","2018-03-28","8:00p",0,0,"","Atlanta Hawks",114,11,"Minnesota Timberwolves",126,8
"256","201803300ATL",1718,"Regular","2018-03-30","7:30p",1,0,"","Atlanta Hawks",91,11,"Philadelphia 76ers",101,11
"257","201804010ATL",1718,"Regular","2018-04-01","6:00p",1,1,"","Atlanta Hawks",94,10,"Orlando Magic",88,10
"258","201804030MIA",1718,"Regular","2018-04-03","7:30p",0,0,"","Atlanta Hawks",98,8,"Miami Heat",101,9
"259","201804040ATL",1718,"Regular","2018-04-04","7:30p",1,0,"","Atlanta Hawks",86,13,"Miami Heat",115,13
"260","201804060WAS",1718,"Regular","2018-04-06","7:00p",0,1,"","Atlanta Hawks",103,10,"Washington Wizards",97,10
"261","201804080BOS",1718,"Regular","2018-04-08","1:00p",0,1,"","Atlanta Hawks",112,10,"Boston Celtics",106,12
"262","201804100ATL",1718,"Regular","2018-04-10","7:30p",1,0,"","Atlanta Hawks",113,10,"Philadelphia 76ers",121,10
"263","201810170NYK",1819,"Regular","2018-10-17","7:30p",0,0,"","Atlanta Hawks",107,13,"New York Knicks",126,11
"264","201810190MEM",1819,"Regular","2018-10-19","8:00p",0,0,"","Atlanta Hawks",117,12,"Memphis Grizzlies",131,11
"265","201810210CLE",1819,"Regular","2018-10-21","6:00p",0,1,"","Atlanta Hawks",133,11,"Cleveland Cavaliers",111,10
"266","201810240ATL",1819,"Regular","2018-10-24","7:00p",1,1,"","Atlanta Hawks",111,11,"Dallas Mavericks",104,10
"267","201810270ATL",1819,"Regular","2018-10-27","7:30p",1,0,"","Atlanta Hawks",85,10,"Chicago Bulls",97,10
"268","201810290PHI",1819,"Regular","2018-10-29","7:00p",0,0,"","Atlanta Hawks",92,13,"Philadelphia 76ers",113,12
"269","201810300CLE",1819,"Regular","2018-10-30","7:00p",0,0,"","Atlanta Hawks",114,13,"Cleveland Cavaliers",136,11
"270","201811010ATL",1819,"Regular","2018-11-01","7:30p",1,0,"","Atlanta Hawks",115,13,"Sacramento Kings",146,13
"271","201811030ATL",1819,"Regular","2018-11-03","7:30p",1,1,"","Atlanta Hawks",123,11,"Miami Heat",118,11
"272","201811060CHO",1819,"Regular","2018-11-06","7:00p",0,0,"","Atlanta Hawks",102,11,"Charlotte Hornets",113,10
"273","201811070ATL",1819,"Regular","2018-11-07","7:30p",1,0,"","Atlanta Hawks",107,11,"New York Knicks",112,10
"274","201811090ATL",1819,"Regular","2018-11-09","7:30p",1,0,"","Atlanta Hawks",109,13,"Detroit Pistons",124,13
"275","201811110LAL",1819,"Regular","2018-11-11","9:30p",0,0,"","Atlanta Hawks",106,11,"Los Angeles Lakers",107,11
"276","201811130GSW",1819,"Regular","2018-11-13","10:30p",0,0,"","Atlanta Hawks",103,11,"Golden State Warriors",110,10
"277","201811150DEN",1819,"Regular","2018-11-15","9:00p",0,0,"","Atlanta Hawks",93,12,"Denver Nuggets",138,12
"278","201811170IND",1819,"Regular","2018-11-17","7:00p",0,0,"","Atlanta Hawks",89,12,"Indiana Pacers",97,12
"279","201811190ATL",1819,"Regular","2018-11-19","7:30p",1,0,"","Atlanta Hawks",119,12,"Los Angeles Clippers",127,12
"280","201811210ATL",1819,"Regular","2018-11-21","7:30p",1,0,"","Atlanta Hawks",108,12,"Toronto Raptors",124,12
"281","201811230ATL",1819,"Regular","2018-11-23","7:30p",1,0,"","Atlanta Hawks",96,13,"Boston Celtics",114,13
"282","201811250ATL",1819,"Regular","2018-11-25","6:00p",1,1,"","Atlanta Hawks",124,10,"Charlotte Hornets",123,11
"283","201811270MIA",1819,"Regular","2018-11-27","7:30p",0,1,"","Atlanta Hawks",115,11,"Miami Heat",113,10
"284","201811280CHO",1819,"Regular","2018-11-28","7:00p",0,0,"","Atlanta Hawks",94,12,"Charlotte Hornets",108,13
"285","201811300OKC",1819,"Regular","2018-11-30","8:00p",0,0,"","Atlanta Hawks",109,12,"Oklahoma City Thunder",124,11
"286","201812030ATL",1819,"Regular","2018-12-03","7:30p",1,0,"","Atlanta Hawks",111,13,"Golden State Warriors",128,12
"287","201812050ATL",1819,"Regular","2018-12-05","7:30p",1,0,"","Atlanta Hawks",117,12,"Washington Wizards",131,10
"288","201812080ATL",1819,"Regular","2018-12-08","7:30p",1,1,"","Atlanta Hawks",106,11,"Denver Nuggets",98,8
"289","201812120DAL",1819,"Regular","2018-12-12","8:30p",0,0,"","Atlanta Hawks",107,11,"Dallas Mavericks",114,10
"290","201812140BOS",1819,"Regular","2018-12-14","7:00p",0,0,"","Atlanta Hawks",108,13,"Boston Celtics",129,12
"291","201812160BRK",1819,"Regular","2018-12-16","3:00p",0,0,"","Atlanta Hawks",127,13,"Brooklyn Nets",144,12
"292","201812180ATL",1819,"Regular","2018-12-18","7:30p",1,1,"","Atlanta Hawks",118,11,"Washington Wizards",110,10
"293","201812210NYK",1819,"Regular","2018-12-21","7:30p",0,1,"","Atlanta Hawks",114,10,"New York Knicks",107,10
"294","201812230DET",1819,"Regular","2018-12-23","4:00p",0,1,"","Atlanta Hawks",98,11,"Detroit Pistons",95,10
"295","201812260ATL",1819,"Regular","2018-12-26","7:30p",1,0,"","Atlanta Hawks",121,11,"Indiana Pacers",129,9
"296","201812280MIN",1819,"Regular","2018-12-28","8:00p",0,1,"OT","Atlanta Hawks",123,10,"Minnesota Timberwolves",120,10
"297","201812290ATL",1819,"Regular","2018-12-29","7:30p",1,1,"","Atlanta Hawks",111,11,"Cleveland Cavaliers",108,9
"298","201812310IND",1819,"Regular","2018-12-31","3:00p",0,0,"","Atlanta Hawks",108,12,"Indiana Pacers",116,9
"299","201901020WAS",1819,"Regular","2019-01-02","7:00p",0,0,"","Atlanta Hawks",98,11,"Washington Wizards",114,9
"300","201901040MIL",1819,"Regular","2019-01-04","8:30p",0,0,"","Atlanta Hawks",112,12,"Milwaukee Bucks",144,12
"301","201901060ATL",1819,"Regular","2019-01-06","6:00p",1,1,"","Atlanta Hawks",106,12,"Miami Heat",82,10
"302","201901080TOR",1819,"Regular","2019-01-08","7:30p",0,0,"","Atlanta Hawks",101,10,"Toronto Raptors",104,9
"303","201901090BRK",1819,"Regular","2019-01-09","7:30p",0,0,"","Atlanta Hawks",100,10,"Brooklyn Nets",116,10
"304","201901110PHI",1819,"Regular","2019-01-11","7:00p",0,1,"","Atlanta Hawks",123,11,"Philadelphia 76ers",121,10
"305","201901130ATL",1819,"Regular","2019-01-13","3:30p",1,0,"","Atlanta Hawks",114,11,"Milwaukee Bucks",133,12
"306","201901150ATL",1819,"Regular","2019-01-15","7:30p",1,1,"","Atlanta Hawks",142,10,"Oklahoma City Thunder",126,10
"307","201901190ATL",1819,"Regular","2019-01-19","7:30p",1,0,"","Atlanta Hawks",105,10,"Boston Celtics",113,11
"308","201901210ATL",1819,"Regular","2019-01-21","3:00p",1,0,"","Atlanta Hawks",103,11,"Orlando Magic",122,10
"309","201901230CHI",1819,"Regular","2019-01-23","8:00p",0,1,"","Atlanta Hawks",121,11,"Chicago Bulls",101,12
"310","201901260POR",1819,"Regular","2019-01-26","10:00p",0,0,"","Atlanta Hawks",111,11,"Portland Trail Blazers",120,11
"311","201901280LAC",1819,"Regular","2019-01-28","10:30p",0,1,"","Atlanta Hawks",123,10,"Los Angeles Clippers",118,11
"312","201901300SAC",1819,"Regular","2019-01-30","10:00p",0,0,"","Atlanta Hawks",113,13,"Sacramento Kings",135,13
"313","201902010UTA",1819,"Regular","2019-02-01","9:00p",0,0,"","Atlanta Hawks",112,13,"Utah Jazz",128,12
"314","201902020PHO",1819,"Regular","2019-02-02","9:00p",0,1,"","Atlanta Hawks",118,11,"Phoenix Suns",112,9
"315","201902040WAS",1819,"Regular","2019-02-04","7:00p",0,1,"","Atlanta Hawks",137,11,"Washington Wizards",129,10
"316","201902070ATL",1819,"Regular","2019-02-07","7:30p",1,0,"","Atlanta Hawks",101,13,"Toronto Raptors",119,10
"317","201902090ATL",1819,"Regular","2019-02-09","7:30p",1,0,"","Atlanta Hawks",120,12,"Charlotte Hornets",129,10
"318","201902100ATL",1819,"Regular","2019-02-10","7:30p",1,0,"","Atlanta Hawks",108,11,"Orlando Magic",124,13
"319","201902120ATL",1819,"Regular","2019-02-12","7:30p",1,1,"","Atlanta Hawks",117,10,"Los Angeles Lakers",113,11
"320","201902140ATL",1819,"Regular","2019-02-14","7:30p",1,0,"","Atlanta Hawks",91,11,"New York Knicks",106,10
"321","201902220ATL",1819,"Regular","2019-02-22","7:30p",1,0,"","Atlanta Hawks",122,10,"Detroit Pistons",125,11
"322","201902230ATL",1819,"Regular","2019-02-23","7:00p",1,1,"","Atlanta Hawks",120,11,"Phoenix Suns",112,10
"323","201902250HOU",1819,"Regular","2019-02-25","8:00p",0,0,"","Atlanta Hawks",111,11,"Houston Rockets",119,9
"324","201902270ATL",1819,"Regular","2019-02-27","7:30p",1,1,"OT","Atlanta Hawks",131,11,"Minnesota Timberwolves",123,11
"325","201903010ATL",1819,"Regular","2019-03-01","7:30p",1,0,"4OT","Atlanta Hawks",161,10,"Chicago Bulls",168,10
"326","201903030CHI",1819,"Regular","2019-03-03","3:30p",0,1,"","Atlanta Hawks",123,11,"Chicago Bulls",118,10
"327","201903040MIA",1819,"Regular","2019-03-04","7:30p",0,0,"","Atlanta Hawks",113,11,"Miami Heat",114,10
"328","201903060ATL",1819,"Regular","2019-03-06","7:30p",1,0,"","Atlanta Hawks",104,11,"San Antonio Spurs",111,9
"329","201903090ATL",1819,"Regular","2019-03-09","7:00p",1,0,"","Atlanta Hawks",112,12,"Brooklyn Nets",114,9
"330","201903100ATL",1819,"Regular","2019-03-10","6:00p",1,1,"","Atlanta Hawks",128,10,"New Orleans Pelicans",116,11
"331","201903130ATL",1819,"Regular","2019-03-13","7:30p",1,1,"","Atlanta Hawks",132,13,"Memphis Grizzlies",111,11
"332","201903160BOS",1819,"Regular","2019-03-16","12:30p",0,0,"","Atlanta Hawks",120,10,"Boston Celtics",129,11
"333","201903170ORL",1819,"Regular","2019-03-17","6:00p",0,0,"","Atlanta Hawks",91,10,"Orlando Magic",101,9
"334","201903190ATL",1819,"Regular","2019-03-19","7:30p",1,0,"","Atlanta Hawks",105,13,"Houston Rockets",121,10
"335","201903210ATL",1819,"Regular","2019-03-21","7:30p",1,1,"","Atlanta Hawks",117,11,"Utah Jazz",114,10
"336","201903230ATL",1819,"Regular","2019-03-23","7:30p",1,1,"","Atlanta Hawks",129,11,"Philadelphia 76ers",127,9
"337","201903260NOP",1819,"Regular","2019-03-26","8:00p",0,1,"","Atlanta Hawks",130,12,"New Orleans Pelicans",120,11
"338","201903290ATL",1819,"Regular","2019-03-29","7:30p",1,0,"","Atlanta Hawks",98,10,"Portland Trail Blazers",118,13
"339","201903310ATL",1819,"Regular","2019-03-31","12:30p",1,1,"OT","Atlanta Hawks",136,9,"Milwaukee Bucks",135,9
"340","201904020SAS",1819,"Regular","2019-04-02","8:30p",0,0,"","Atlanta Hawks",111,11,"San Antonio Spurs",117,10
"341","201904030ATL",1819,"Regular","2019-04-03","7:30p",1,1,"","Atlanta Hawks",130,11,"Philadelphia 76ers",122,10
"342","201904050ORL",1819,"Regular","2019-04-05","7:00p",0,0,"","Atlanta Hawks",113,11,"Orlando Magic",149,13
"343","201904070MIL",1819,"Regular","2019-04-07","7:00p",0,0,"","Atlanta Hawks",107,12,"Milwaukee Bucks",115,11
"344","201904100ATL",1819,"Regular","2019-04-10","8:00p",1,0,"","Atlanta Hawks",134,12,"Indiana Pacers",135,11
"345","201910240DET",1920,"Regular","2019-10-24","7:00p",0,1,"","Atlanta Hawks",117,11,"Detroit Pistons",100,10
"346","201910260ATL",1920,"Regular","2019-10-26","7:30p",1,1,"","Atlanta Hawks",103,12,"Orlando Magic",99,10
"347","201910280ATL",1920,"Regular","2019-10-28","7:30p",1,0,"","Atlanta Hawks",103,12,"Philadelphia 76ers",105,11
"348","201910290MIA",1920,"Regular","2019-10-29","7:30p",0,0,"","Atlanta Hawks",97,12,"Miami Heat",112,10
"349","201910310ATL",1920,"Regular","2019-10-31","7:00p",1,0,"","Atlanta Hawks",97,11,"Miami Heat",106,9
"350","201911050ATL",1920,"Regular","2019-11-05","7:30p",1,1,"","Atlanta Hawks",108,11,"San Antonio Spurs",100,11
"351","201911060ATL",1920,"Regular","2019-11-06","7:30p",1,0,"","Atlanta Hawks",93,12,"Chicago Bulls",113,13
"352","201911080ATL",1920,"Regular","2019-11-08","7:30p",1,0,"","Atlanta Hawks",109,11,"Sacramento Kings",121,10
"353","201911100POR",1920,"Regular","2019-11-10","9:00p",0,0,"OT","Atlanta Hawks",113,10,"Portland Trail Blazers",124,10
"354","201911120DEN",1920,"Regular","2019-11-12","9:00p",0,1,"","Atlanta Hawks",125,10,"Denver Nuggets",121,10
"355","201911140PHO",1920,"Regular","2019-11-14","9:00p",0,0,"","Atlanta Hawks",112,11,"Phoenix Suns",128,12
"356","201911160LAC",1920,"Regular","2019-11-16","10:30p",0,0,"","Atlanta Hawks",101,12,"Los Angeles Clippers",150,12
"357","201911170LAL",1920,"Regular","2019-11-17","9:30p",0,0,"","Atlanta Hawks",101,13,"Los Angeles Lakers",122,12
"358","201911200ATL",1920,"Regular","2019-11-20","7:30p",1,0,"","Atlanta Hawks",127,11,"Milwaukee Bucks",135,11
"359","201911220DET",1920,"Regular","2019-11-22","7:00p",0,0,"","Atlanta Hawks",103,12,"Detroit Pistons",128,12
"360","201911230ATL",1920,"Regular","2019-11-23","7:30p",1,0,"","Atlanta Hawks",116,10,"Toronto Raptors",119,9
"361","201911250ATL",1920,"Regular","2019-11-25","7:30p",1,0,"","Atlanta Hawks",113,11,"Minnesota Timberwolves",125,11
"362","201911270MIL",1920,"Regular","2019-11-27","8:00p",0,0,"","Atlanta Hawks",102,10,"Milwaukee Bucks",111,11
"363","201911290IND",1920,"Regular","2019-11-29","8:00p",0,0,"OT","Atlanta Hawks",104,11,"Indiana Pacers",105,11
"364","201911300HOU",1920,"Regular","2019-11-30","8:00p",0,0,"","Atlanta Hawks",111,12,"Houston Rockets",158,11
"365","201912020ATL",1920,"Regular","2019-12-02","7:30p",1,1,"","Atlanta Hawks",104,12,"Golden State Warriors",79,11
"366","201912040ATL",1920,"Regular","2019-12-04","7:30p",1,0,"","Atlanta Hawks",118,12,"Brooklyn Nets",130,10
"367","201912080CHO",1920,"Regular","2019-12-08","5:00p",0,1,"","Atlanta Hawks",122,11,"Charlotte Hornets",107,12
"368","201912100MIA",1920,"Regular","2019-12-10","8:00p",0,0,"OT","Atlanta Hawks",121,11,"Miami Heat",135,11
"369","201912110CHI",1920,"Regular","2019-12-11","8:00p",0,0,"","Atlanta Hawks",102,13,"Chicago Bulls",136,12
"370","201912130ATL",1920,"Regular","2019-12-13","7:30p",1,0,"","Atlanta Hawks",100,10,"Indiana Pacers",110,11
"371","201912150ATL",1920,"Regular","2019-12-15","6:00p",1,0,"","Atlanta Hawks",96,10,"Los Angeles Lakers",101,10
"372","201912170NYK",1920,"Regular","2019-12-17","7:30p",0,0,"","Atlanta Hawks",120,11,"New York Knicks",143,11
"373","201912190ATL",1920,"Regular","2019-12-19","7:30p",1,0,"","Atlanta Hawks",106,10,"Utah Jazz",111,9
"374","201912210BRK",1920,"Regular","2019-12-21","6:00p",0,0,"","Atlanta Hawks",112,10,"Brooklyn Nets",122,9
"375","201912230CLE",1920,"Regular","2019-12-23","7:00p",0,0,"","Atlanta Hawks",118,11,"Cleveland Cavaliers",121,10
"376","201912270ATL",1920,"Regular","2019-12-27","7:30p",1,0,"","Atlanta Hawks",86,13,"Milwaukee Bucks",112,12
"377","201912280CHI",1920,"Regular","2019-12-28","8:00p",0,0,"","Atlanta Hawks",81,12,"Chicago Bulls",116,13
"378","201912300ORL",1920,"Regular","2019-12-30","7:00p",0,1,"","Atlanta Hawks",101,11,"Orlando Magic",93,10
"379","202001030BOS",1920,"Regular","2020-01-03","7:00p",0,0,"","Atlanta Hawks",106,11,"Boston Celtics",109,10
"380","202001040ATL",1920,"Regular","2020-01-04","7:30p",1,1,"","Atlanta Hawks",116,10,"Indiana Pacers",111,9
"381","202001060ATL",1920,"Regular","2020-01-06","7:30p",1,0,"","Atlanta Hawks",115,12,"Denver Nuggets",123,9
"382","202001080ATL",1920,"Regular","2020-01-08","7:30p",1,0,"","Atlanta Hawks",115,12,"Houston Rockets",122,8
"383","202001100WAS",1920,"Regular","2020-01-10","7:00p",0,0,"","Atlanta Hawks",101,10,"Washington Wizards",111,12
"384","202001120BRK",1920,"Regular","2020-01-12","6:00p",0,0,"","Atlanta Hawks",86,13,"Brooklyn Nets",108,13
"385","202001140ATL",1920,"Regular","2020-01-14","7:30p",1,1,"","Atlanta Hawks",123,10,"Phoenix Suns",110,12
"386","202001170SAS",1920,"Regular","2020-01-17","8:30p",0,1,"","Atlanta Hawks",121,10,"San Antonio Spurs",120,10
"387","202001180ATL",1920,"Regular","2020-01-18","7:30p",1,0,"","Atlanta Hawks",103,12,"Detroit Pistons",136,12
"388","202001200ATL",1920,"Regular","2020-01-20","2:30p",1,0,"","Atlanta Hawks",117,11,"Toronto Raptors",122,10
"389","202001220ATL",1920,"Regular","2020-01-22","7:30p",1,1,"","Atlanta Hawks",102,11,"Los Angeles Clippers",95,11
"390","202001240OKC",1920,"Regular","2020-01-24","8:00p",0,0,"","Atlanta Hawks",111,13,"Oklahoma City Thunder",140,11
"391","202001260ATL",1920,"Regular","2020-01-26","6:00p",1,1,"","Atlanta Hawks",152,12,"Washington Wizards",133,12
"392","202001280TOR",1920,"Regular","2020-01-28","7:30p",0,0,"","Atlanta Hawks",114,11,"Toronto Raptors",130,13
"393","202001300ATL",1920,"Regular","2020-01-30","7:30p",1,1,"","Atlanta Hawks",127,10,"Philadelphia 76ers",117,10
"394","202002010DAL",1920,"Regular","2020-02-01","8:30p",0,0,"","Atlanta Hawks",100,10,"Dallas Mavericks",123,10
"395","202002030ATL",1920,"Regular","2020-02-03","7:30p",1,0,"","Atlanta Hawks",115,10,"Boston Celtics",123,11
"396","202002050MIN",1920,"Regular","2020-02-05","8:00p",0,1,"","Atlanta Hawks",127,10,"Minnesota Timberwolves",120,10
"397","202002070BOS",1920,"Regular","2020-02-07","7:30p",0,0,"","Atlanta Hawks",107,9,"Boston Celtics",112,11
"398","202002090ATL",1920,"Regular","2020-02-09","6:00p",1,1,"2OT","Atlanta Hawks",140,11,"New York Knicks",135,11
"399","202002100ORL",1920,"Regular","2020-02-10","7:00p",0,0,"","Atlanta Hawks",126,10,"Orlando Magic",135,10
"400","202002120CLE",1920,"Regular","2020-02-12","7:00p",0,0,"","Atlanta Hawks",105,12,"Cleveland Cavaliers",127,10
"401","202002200ATL",1920,"Regular","2020-02-20","7:30p",1,1,"","Atlanta Hawks",129,10,"Miami Heat",124,11
"402","202002220ATL",1920,"Regular","2020-02-22","7:30p",1,1,"","Atlanta Hawks",111,10,"Dallas Mavericks",107,11
